step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
380.0,49,9863.0,164.38333333333333,0.8435743370448402,12,1749.0,0.046429832488765435,18,4356.0,0.0,19,5398.0,0.0,0,0.0,0.9253688208184977,49,11503.0
385.0,52,10118.0,165.86885245901638,0.7031428360653275,15,1819.0,0.014522500019445965,18,4446.0,0.0,19,5493.0,0.0,0,0.0,1.0,52,11758.0
390.0,56,10392.0,170.36065573770492,0.5052148951167074,19,1908.0,0.04322806745061865,18,4536.0,0.0,19,5588.0,0.0,0,0.0,1.0,56,12032.0
395.0,59,10684.0,172.32258064516128,0.6517915839757867,22,2015.0,0.03454612182319006,18,4626.0,0.05263157894736842,19,5683.0,0.0,0,0.0,1.0,59,12324.0
400.0,59,10979.0,177.08064516129033,0.45291426302878907,22,2125.0,0.0405942107225573,18,4716.0,0.049181154447149864,19,5778.0,0.0,0,0.0,1.0,59,12619.0
405.0,60,11279.0,176.234375,0.7526697802358391,23,2240.0,0.06993261977735318,18,4806.0,0.09214855836353326,19,5873.0,0.0,0,0.0,1.0,60,12919.0
410.0,61,11580.0,178.15384615384616,0.6798807252077522,24,2356.0,0.019020736591289552,18,4896.0,0.09932064016993566,19,5968.0,0.0,0,0.0,0.9637332582038377,61,13220.0
415.0,62,11887.0,182.87692307692308,0.5639795408639194,25,2478.0,8.75015427088502e-05,18,4986.0,0.05148923088815778,19,6063.0,0.0,0,0.0,0.9156018701349062,62,13527.0
420.0,62,12197.0,187.64615384615385,0.5661347271797723,25,2603.0,5.309864201053746e-07,18,5076.0,0.05187616330905892,19,6158.0,0.0,0,0.0,0.89649921421728,62,13837.0
425.0,62,12507.0,189.5,0.7391912694216357,25,2728.0,0.03429550728907724,18,5166.0,0.0,19,6253.0,0.0,0,0.0,0.9867271719313402,62,14147.0
430.0,62,12817.0,191.29850746268656,0.8058971021009175,25,2853.0,0.04839028364019941,18,5256.0,0.05263157894736842,19,6348.0,0.0,0,0.0,0.9347325473845607,62,14457.0
435.0,63,13130.0,193.08823529411765,0.9396297183144299,26,2981.0,0.03671820035143162,18,5346.0,0.09889623176494845,19,6443.0,0.0,0,0.0,1.0,63,14770.0
440.0,64,13446.0,200.6865671641791,0.5964368358974156,27,3112.0,2.3821380608448307e-05,18,5436.0,0.0950609260011938,19,6538.0,0.0,0,0.0,1.0,64,15086.0
445.0,64,13766.0,205.46268656716418,0.6039228726110517,27,3247.0,0.0,18,5526.0,0.0,19,6633.0,0.0,0,0.0,0.9745154824641663,64,15406.0
