step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1465.0,18,195.0,4.148936170212766,3.791477870985646,18,361.0,0.17325234657682886,18,361.0
1470.0,21,175.0,3.5,3.645483687995211,21,381.0,0.14329785814195692,21,381.0
1475.0,23,229.0,4.673469387755102,3.007031384619489,23,385.0,0.10481336128384845,23,385.0
1480.0,27,255.0,4.553571428571429,3.2278176086370576,27,464.0,0.14085460313761292,27,464.0
1485.0,27,243.0,4.5,3.6666671630754526,27,508.0,0.16325992306088635,27,508.0
1490.0,24,250.0,4.62962962962963,4.748291918619089,24,519.0,0.1726251672713125,24,519.0
1495.0,19,260.0,5.2,5.753507886513997,19,533.0,0.22305065220746081,19,533.0
1500.0,11,162.0,3.7674418604651163,5.083202660034383,11,513.0,0.233854586176642,11,513.0
1505.0,13,182.0,4.044444444444444,5.309698440389487,13,471.0,0.26222197473726316,13,471.0
1510.0,14,210.0,4.7727272727272725,4.272958436236474,14,470.0,0.16867486537281798,14,470.0
1515.0,12,232.0,4.377358490566038,5.626911666603833,12,449.0,0.29650521218546283,12,449.0
1520.0,10,169.0,3.25,4.8346995702466025,10,449.0,0.2627023838446132,10,449.0
1525.0,16,235.0,4.519230769230769,3.8609289294062075,16,466.0,0.18484914199550026,16,466.0
1530.0,20,281.0,5.403846153846154,3.3439769129083485,20,508.0,0.11538965919421877,20,508.0
1535.0,19,321.0,6.294117647058823,3.168941774241682,19,507.0,0.09502535334589031,19,507.0
1540.0,18,372.0,7.294117647058823,4.588614654165168,18,480.0,0.14781184135529996,18,480.0
1545.0,12,275.0,5.612244897959184,4.359369503194659,12,484.0,0.18514754764657604,12,484.0
1550.0,13,290.0,5.8,5.377025811262613,13,452.0,0.29960017133608596,13,452.0
1555.0,16,319.0,6.254901960784314,4.352061908783131,16,474.0,0.23837670285120663,16,474.0
1560.0,13,345.0,6.764705882352941,4.0932059467440896,13,489.0,0.1863033285405856,13,489.0
1565.0,12,103.0,1.9807692307692308,3.5625790422845447,12,325.0,0.1454562684529316,12,325.0
1570.0,18,183.0,3.66,3.0149731926405368,18,332.0,0.10971334209116915,18,332.0
1575.0,21,238.0,4.76,2.6804223168245405,21,398.0,0.12362559384240882,21,398.0
1580.0,18,283.0,5.775510204081633,2.9582247834166253,18,430.0,0.13018154145377298,18,430.0
1585.0,14,193.0,3.5090909090909093,3.9683566052272705,14,427.0,0.19745381481544966,14,427.0
1590.0,13,207.0,3.6964285714285716,4.582309732861736,13,388.0,0.24839656992720296,13,388.0
1595.0,17,238.0,4.407407407407407,3.319810185852867,17,422.0,0.15440175604686032,17,422.0
1600.0,22,280.0,5.0,3.187369241215753,22,427.0,0.11650647170343312,22,427.0
1605.0,16,104.0,1.9259259259259258,3.606030426082473,16,399.0,0.13587541442353254,16,399.0
1610.0,18,134.0,2.4814814814814814,3.7021693153744843,18,345.0,0.15440768936179822,18,345.0
1615.0,18,190.0,3.7254901960784315,3.5508082067174183,18,392.0,0.13893550677007394,18,392.0
1620.0,17,233.0,4.568627450980392,3.1854123309817033,17,418.0,0.09975413638565074,17,418.0
1625.0,11,136.0,2.4727272727272727,3.7864705827400944,11,414.0,0.1922934391946984,11,414.0
1630.0,13,134.0,2.4814814814814814,3.9191307233776964,13,366.0,0.19030258785457024,13,366.0
1635.0,17,161.0,2.9814814814814814,3.105426464711073,17,374.0,0.12775161872635302,17,374.0
1640.0,18,197.0,3.6481481481481484,3.8823526095520795,18,395.0,0.14378250327596706,18,395.0
1645.0,14,159.0,3.0,3.4711325764623777,14,391.0,0.13383225443319155,14,391.0
1650.0,17,223.0,4.372549019607843,3.508080258584169,17,439.0,0.1208210620589873,17,439.0
1655.0,17,267.0,5.5625,2.9975913536026817,17,481.0,0.09805783202660225,17,481.0
1660.0,16,298.0,5.321428571428571,4.43788956852407,16,482.0,0.23451495273980086,16,482.0
1665.0,11,183.0,3.327272727272727,4.088008121864922,11,471.0,0.20681361588899277,11,471.0
1670.0,14,189.0,3.5,3.396421442254856,14,421.0,0.1590532739379755,14,421.0
1675.0,22,226.0,4.264150943396227,2.9682775892557167,22,466.0,0.11263305518922466,22,466.0
1680.0,21,270.0,5.1923076923076925,3.070281454268678,21,457.0,0.08627906404328921,21,457.0
1685.0,18,136.0,2.5660377358490565,3.810506339359273,18,364.0,0.13655506144454946,18,364.0
1690.0,20,203.0,4.142857142857143,3.027515131064016,20,436.0,0.11254546932582919,20,436.0
1695.0,19,253.0,4.773584905660377,3.730147114358045,19,490.0,0.2030090438902805,19,490.0
1700.0,16,303.0,5.716981132075472,4.015416973683769,16,503.0,0.21766664015637244,16,503.0
1705.0,13,242.0,4.245614035087719,3.366633102287838,13,503.0,0.13351437489302684,13,503.0
1710.0,19,326.0,5.927272727272728,3.4357352495880975,19,527.0,0.1269050444676203,19,527.0
1715.0,24,389.0,7.480769230769231,2.6930411985870775,24,594.0,0.07703311402926585,24,594.0
1720.0,20,445.0,8.557692307692308,3.2069899487647886,20,623.0,0.12995135029225208,20,623.0
1725.0,13,211.0,3.9074074074074074,3.0789087640000075,13,571.0,0.10047561342866716,13,571.0
1730.0,12,72.0,1.2413793103448276,4.6719978008746565,12,435.0,0.2587950103852234,12,435.0
1735.0,15,95.0,1.6964285714285714,4.400192084698089,15,462.0,0.2395366544755508,15,462.0
1740.0,15,114.0,2.0,3.582577309101693,15,459.0,0.13462984381299364,15,459.0
1745.0,19,121.0,2.1607142857142856,3.4728907822958557,19,421.0,0.13463622515147156,19,421.0
1750.0,17,155.0,2.8703703703703702,3.4868533940925204,17,375.0,0.12841416390719532,17,375.0
1755.0,17,194.0,3.660377358490566,3.401325154465512,17,393.0,0.14372939255259704,17,393.0
1760.0,17,247.0,4.490909090909091,4.209915797220172,17,409.0,0.1616598198815703,17,409.0
1765.0,12,116.0,2.0714285714285716,4.404548481494996,12,351.0,0.1884606916664282,12,351.0
1770.0,17,187.0,3.4,4.324505525545114,17,338.0,0.19915844565732801,17,338.0
1775.0,18,237.0,4.5576923076923075,3.542360040991642,18,393.0,0.1590698627170268,18,393.0
1780.0,19,286.0,5.2,3.543325275928028,19,420.0,0.12966075418519288,19,420.0
1785.0,14,185.0,3.425925925925926,3.339806676285011,14,420.0,0.11370913393084946,14,420.0
1790.0,14,173.0,3.326923076923077,3.4664154231959334,14,361.0,0.16184122657641686,14,361.0
1795.0,16,205.0,4.019607843137255,3.2775552234232697,16,372.0,0.13656140583338972,16,372.0
1800.0,14,236.0,4.627450980392157,3.6138048797761253,14,387.0,0.12531415682514022,14,387.0
1805.0,16,172.0,3.017543859649123,4.248670689815711,16,339.0,0.22126055521206323,16,339.0
1810.0,20,253.0,4.6,2.870746211580796,20,426.0,0.1570187282171228,20,426.0
1815.0,24,323.0,5.872727272727273,1.9560440457328883,24,501.0,0.10474798797617169,24,501.0
1820.0,26,397.0,7.089285714285714,2.7278276215003383,26,547.0,0.10792921825865373,26,547.0
1825.0,19,274.0,4.566666666666666,3.510583013832617,19,556.0,0.13785054778206432,19,556.0
1830.0,20,327.0,5.839285714285714,3.5644389567662325,20,523.0,0.13259629171888407,20,523.0
1835.0,22,216.0,4.0754716981132075,3.2030730410634938,22,513.0,0.09007105233376463,22,513.0
1840.0,22,206.0,3.4915254237288136,4.354290710081349,22,439.0,0.1978529837789079,22,439.0
1845.0,25,228.0,4.0,3.371518389954792,25,501.0,0.13803216218740616,25,501.0
1850.0,27,217.0,3.807017543859649,3.2663498503961157,27,528.0,0.11904664257747578,27,528.0
1855.0,28,266.0,4.925925925925926,4.448029677246449,28,550.0,0.16287122213798624,28,550.0
1860.0,19,274.0,5.591836734693878,4.926329198242024,19,555.0,0.17597090171145974,19,555.0
1865.0,12,201.0,4.276595744680851,5.511292316108291,12,546.0,0.284165947161382,12,546.0
1870.0,13,212.0,4.711111111111111,4.847105803725214,13,491.0,0.23138279059629102,13,491.0
1875.0,16,244.0,4.518518518518518,4.562693573306435,16,515.0,0.2557905845263985,16,515.0
1880.0,16,284.0,5.163636363636364,4.9268257110082345,16,494.0,0.255003614292777,16,494.0
1885.0,10,195.0,3.4210526315789473,3.8250369966365314,10,493.0,0.16711737975355714,10,493.0
1890.0,19,268.0,4.872727272727273,3.549731660541561,19,512.0,0.12587940688074417,19,512.0
1895.0,21,328.0,6.3076923076923075,2.9608507345415753,21,568.0,0.08149706175398792,21,568.0
1900.0,20,386.0,7.148148148148148,3.636563804956784,20,586.0,0.1322843094739354,20,586.0
1905.0,13,298.0,5.730769230769231,3.488572112532472,13,571.0,0.1363225103613868,13,571.0
1910.0,14,287.0,5.218181818181818,4.021419305268079,14,530.0,0.20016348847587934,14,530.0
1915.0,16,314.0,5.9245283018867925,4.130438670419626,16,547.0,0.2086959846546989,16,547.0
1920.0,13,335.0,6.320754716981132,4.049939320763712,13,519.0,0.17310231080284674,13,519.0
1925.0,16,99.0,1.8679245283018868,3.6453284098804057,16,361.0,0.13565714174673685,16,361.0
1930.0,21,178.0,3.56,2.5787974225531776,21,378.0,0.0820552536477851,21,378.0
1935.0,22,239.0,4.78,2.77545632794403,22,446.0,0.1270627106008454,22,446.0
1940.0,19,277.0,5.54,3.068406600721342,19,473.0,0.12864805627778056,19,473.0
1945.0,17,222.0,3.9642857142857144,3.9342860572095213,17,483.0,0.19180198099919357,17,483.0
1950.0,17,206.0,3.6785714285714284,4.390728692316343,17,466.0,0.23161475612140225,17,466.0
1955.0,16,234.0,4.254545454545455,3.1812225560279903,16,501.0,0.13005129643418786,16,501.0
1960.0,25,275.0,4.741379310344827,3.243716135144219,25,526.0,0.11371110467479617,25,526.0
1965.0,23,118.0,2.107142857142857,2.830426550459612,23,538.0,0.09540645975714972,23,538.0
1970.0,23,159.0,2.9444444444444446,3.0350279622119674,23,504.0,0.11751882628794555,23,504.0
1975.0,21,201.0,3.792452830188679,3.10477680388036,21,556.0,0.1078301848608238,21,556.0
1980.0,19,239.0,4.686274509803922,3.341148143001222,19,542.0,0.08804818713455902,19,542.0
1985.0,14,167.0,3.036363636363636,4.025297702046953,14,549.0,0.1934776528823664,14,549.0
1990.0,14,134.0,2.576923076923077,3.6886721060523495,14,493.0,0.18957338740356294,14,493.0
1995.0,15,154.0,2.9056603773584904,3.2442645184702092,15,514.0,0.14460862468568939,15,514.0
2000.0,19,194.0,3.730769230769231,3.6961102959546173,19,488.0,0.13406527781108837,19,488.0
2005.0,14,167.0,3.0925925925925926,3.5131528815925273,14,499.0,0.14638741353998827,14,499.0
2010.0,18,233.0,4.480769230769231,3.4312460031089156,18,543.0,0.11662667924805531,18,543.0
2015.0,19,252.0,5.25,2.6284695915277276,19,574.0,0.09292863264905053,19,574.0
2020.0,24,308.0,5.5,4.244178934043872,24,593.0,0.2115961176828041,24,593.0
2025.0,25,330.0,5.7894736842105265,3.4825335547819507,25,648.0,0.16215177802136616,25,648.0
2030.0,30,326.0,5.821428571428571,2.9088201562467773,30,651.0,0.10310699184714898,30,651.0
2035.0,28,351.0,6.5,4.187040677371903,28,658.0,0.14473553280540494,28,658.0
2040.0,19,359.0,7.18,4.931018218003137,19,660.0,0.17093005751085358,19,660.0
2045.0,12,180.0,3.8297872340425534,5.474901645701212,12,521.0,0.26590588958757233,12,521.0
2050.0,18,259.0,5.7555555555555555,4.689025269657333,18,573.0,0.22805805016292788,18,573.0
2055.0,19,232.0,4.461538461538462,4.104039355221793,19,590.0,0.2403456812611123,19,590.0
2060.0,22,257.0,4.9423076923076925,4.128766559809711,22,562.0,0.2124107808681752,22,562.0
2065.0,26,282.0,4.862068965517241,3.082671728057728,26,617.0,0.11234272415794234,26,617.0
2070.0,30,309.0,5.517857142857143,3.0225801803869814,30,640.0,0.09236929322559419,30,640.0
2075.0,26,346.0,6.528301886792453,4.272115689546083,26,626.0,0.12114725214121258,26,626.0
2080.0,20,367.0,7.34,5.398350016110793,20,623.0,0.22324594956010477,20,623.0
2085.0,11,149.0,3.3863636363636362,5.278057784100979,11,564.0,0.28516469181143667,11,564.0
2090.0,14,170.0,3.269230769230769,6.102908378247976,14,481.0,0.3574577378425864,14,481.0
2095.0,16,128.0,2.3703703703703702,5.149632823651434,16,486.0,0.2887104031907333,16,486.0
2100.0,21,166.0,3.1923076923076925,3.3037131031542475,21,481.0,0.14735676599739983,21,481.0
2105.0,29,195.0,3.4210526315789473,2.5048480530663446,29,531.0,0.07881956512281275,29,531.0
2110.0,31,208.0,3.6491228070175437,2.728956818832895,31,571.0,0.06482251413248467,31,571.0
2115.0,29,262.0,4.763636363636364,3.9789402315011357,29,566.0,0.12431441412961393,29,566.0
2120.0,20,292.0,5.615384615384615,5.27047371092019,20,573.0,0.1981352160217141,20,573.0
2125.0,12,177.0,3.4038461538461537,5.964625529287397,12,529.0,0.30822570275668826,12,529.0
2130.0,18,257.0,5.244897959183674,5.405544447244176,18,526.0,0.29754030809760373,18,526.0
2135.0,19,214.0,4.28,3.935303175087717,19,544.0,0.18574854105363808,19,544.0
2140.0,24,248.0,4.862745098039215,3.2604081862205194,24,532.0,0.14455263044544278,24,532.0
2145.0,27,280.0,5.185185185185185,2.8895510684937227,27,594.0,0.09415235537714811,27,594.0
2150.0,26,266.0,4.836363636363636,3.1252681648573013,26,615.0,0.09964510722791603,26,615.0
2155.0,26,301.0,5.788461538461538,4.565752728685188,26,593.0,0.15166452412111328,26,593.0
2160.0,17,312.0,6.638297872340425,5.391766580876052,17,561.0,0.1772099792237729,17,561.0
2165.0,13,217.0,4.34,6.603463045886568,13,506.0,0.38346991981770523,13,506.0
2170.0,19,296.0,6.040816326530612,4.858521995540704,19,585.0,0.2732867269269076,19,585.0
2175.0,23,290.0,5.576923076923077,3.14571198338425,23,616.0,0.1517782787931699,23,616.0
2180.0,27,342.0,6.218181818181818,3.1106785324715815,27,642.0,0.11399617690182448,27,642.0
2185.0,29,393.0,6.775862068965517,2.4067145926210003,29,714.0,0.07793171278901126,29,714.0
2190.0,31,409.0,7.175438596491228,3.0439442637184593,31,737.0,0.08697227804877765,31,737.0
2195.0,28,464.0,8.592592592592593,4.221716184364033,28,767.0,0.11271520367094774,28,767.0
2200.0,21,486.0,8.836363636363636,5.698994417891102,21,774.0,0.261111215943917,21,774.0
2205.0,11,196.0,3.92,5.736926725698676,11,698.0,0.3166500817709488,11,698.0
2210.0,16,205.0,4.019607843137255,5.106844872533721,16,579.0,0.2580724099618584,16,579.0
2215.0,18,157.0,3.019230769230769,3.9438743373579634,18,521.0,0.1580555353913702,18,521.0
2220.0,23,172.0,3.510204081632653,3.5566101609670095,23,505.0,0.11210042216766354,23,505.0
2225.0,25,197.0,3.6481481481481484,3.3081455593453875,25,516.0,0.112023076140208,25,516.0
2230.0,23,172.0,3.3076923076923075,3.5376636718861616,23,519.0,0.08851547654507015,23,519.0
2235.0,23,194.0,3.5272727272727273,5.48632775418288,23,483.0,0.24732681860392197,23,483.0
2240.0,15,196.0,3.843137254901961,6.689434890320584,15,462.0,0.3435791005076185,15,462.0
2245.0,11,98.0,2.0416666666666665,5.581125476287023,11,440.0,0.28519080981776596,11,440.0
2250.0,16,167.0,3.630434782608696,5.138785808421415,16,455.0,0.24515622578073618,16,455.0
2255.0,17,152.0,3.1666666666666665,4.075516356755132,17,472.0,0.15355399762235283,17,472.0
2260.0,22,187.0,3.8958333333333335,4.131798543760708,22,456.0,0.15283213844717572,22,456.0
2265.0,22,201.0,4.02,3.0471982060169065,22,490.0,0.09955795049357928,22,490.0
2270.0,25,193.0,3.641509433962264,4.0843589675165575,25,471.0,0.16760244839267371,25,471.0
2275.0,20,190.0,3.7254901960784315,5.548547985694382,20,456.0,0.2285469625486544,20,456.0
2280.0,13,185.0,3.9361702127659575,6.220634333510556,13,426.0,0.24554802442806722,13,426.0
2285.0,12,113.0,2.6904761904761907,5.23233374661944,12,408.0,0.268420087130765,12,408.0
2290.0,19,194.0,4.619047619047619,3.6918792991943343,19,489.0,0.19108658603123527,19,489.0
2295.0,20,255.0,5.666666666666667,2.8108071598303113,20,534.0,0.1633939767158796,20,534.0
2300.0,19,308.0,6.553191489361702,3.1507754011781697,19,545.0,0.13068624815130864,19,545.0
2305.0,11,168.0,3.111111111111111,4.4603044671877585,11,501.0,0.22067963656441786,11,501.0
2310.0,12,136.0,2.4727272727272727,4.974361911898312,12,427.0,0.26553641056665717,12,427.0
2315.0,14,161.0,3.0961538461538463,3.817040689129524,14,446.0,0.1675418082918972,14,446.0
2320.0,22,203.0,3.759259259259259,3.3729553658585294,22,447.0,0.13798330262928332,22,447.0
2325.0,16,96.0,1.8113207547169812,3.342126972711935,16,436.0,0.12623340443741557,16,436.0
2330.0,18,151.0,2.7962962962962963,3.6329350844651214,18,417.0,0.13456834354702948,18,417.0
2335.0,20,158.0,3.0980392156862746,3.5086168933854798,20,438.0,0.12137073563833695,20,438.0
2340.0,24,226.0,4.52,3.03678654939651,24,427.0,0.08608770543594603,24,427.0
2345.0,23,246.0,4.472727272727273,3.676885353289196,23,475.0,0.1521692726158036,23,475.0
2350.0,22,216.0,4.0,4.097576755563125,22,456.0,0.1740330063404385,22,456.0
2355.0,22,205.0,3.9423076923076925,4.399711903313725,22,434.0,0.138448760537559,22,434.0
2360.0,17,220.0,4.680851063829787,5.5610988969007735,17,464.0,0.250771308805459,17,464.0
2365.0,8,172.0,3.739130434782609,5.721181657295877,8,444.0,0.29137676336468177,8,444.0
2370.0,15,237.0,5.511627906976744,5.2222781588411955,15,485.0,0.25281375571232223,15,485.0
2375.0,17,215.0,5.0,3.609764044574253,17,509.0,0.15520343239440795,17,509.0
2380.0,21,276.0,5.3076923076923075,4.901809649182554,21,533.0,0.2858294528958375,21,533.0
2385.0,23,293.0,5.634615384615385,3.9842891425562237,23,585.0,0.18986075369855,23,585.0
2390.0,24,274.0,5.169811320754717,3.2680946098131103,24,587.0,0.12562756854071264,24,587.0
2395.0,25,308.0,5.923076923076923,4.630779264704225,25,566.0,0.15925131041295817,25,566.0
2400.0,17,320.0,6.666666666666667,5.270722379279861,17,530.0,0.18994385102147845,17,530.0
2405.0,13,167.0,3.7111111111111112,5.586249426684268,13,434.0,0.2983605692418366,13,434.0
2410.0,18,244.0,5.545454545454546,4.008032966237713,18,484.0,0.19022609659193151,18,484.0
2415.0,20,306.0,6.12,3.8563574674344814,20,531.0,0.20901938375644857,20,531.0
2420.0,18,359.0,7.03921568627451,4.546911754877862,18,553.0,0.2543438611278637,18,553.0
2425.0,13,224.0,4.3076923076923075,3.875525030442359,13,518.0,0.168165980129273,13,518.0
2430.0,16,206.0,3.9615384615384617,4.41426032164111,16,462.0,0.2033780582591495,16,462.0
2435.0,18,246.0,5.020408163265306,3.4766529140553057,18,464.0,0.12889887909936662,18,464.0
2440.0,19,281.0,5.403846153846154,4.294187205326678,19,462.0,0.1865669729107757,19,462.0
2445.0,11,84.0,1.7872340425531914,3.597666838173877,11,409.0,0.13066822638744557,11,409.0
2450.0,15,96.0,1.7777777777777777,5.37759402744728,15,333.0,0.29380877469153804,15,333.0
2455.0,18,143.0,2.75,4.434134374459109,18,372.0,0.24172648808560035,18,372.0
2460.0,16,171.0,3.42,4.1937587441682975,16,369.0,0.20393312133075722,16,369.0
2465.0,15,99.0,1.9411764705882353,3.067963237962077,15,368.0,0.12533653025412514,15,368.0
2470.0,17,113.0,2.215686274509804,3.742222462607613,17,355.0,0.147844931262986,17,355.0
2475.0,19,156.0,3.0,3.512524911180694,19,406.0,0.11495566749640167,19,406.0
2480.0,18,190.0,3.8,4.146907132415069,18,425.0,0.16025569750542393,18,425.0
2485.0,13,94.0,1.7735849056603774,4.052755923091273,13,386.0,0.1839205158103363,13,386.0
2490.0,17,163.0,3.26,4.247829803787963,17,384.0,0.20505708171890216,17,384.0
2495.0,16,202.0,3.9607843137254903,3.850894849363634,16,427.0,0.18416439753196573,16,427.0
2500.0,18,230.0,4.6,3.628976809564041,18,431.0,0.1415002308815342,18,431.0
2505.0,15,181.0,3.549019607843137,3.346202616238093,15,429.0,0.11205162567302684,15,429.0
2510.0,16,181.0,3.693877551020408,3.7479515598954145,16,422.0,0.16086104922704164,16,422.0
2515.0,16,205.0,4.183673469387755,3.8468683743501235,16,425.0,0.15343215355732961,16,425.0
2520.0,14,221.0,4.702127659574468,3.720680417876719,14,385.0,0.10890008961692892,14,385.0
2525.0,13,266.0,4.925925925925926,5.714890070098371,13,388.0,0.2879897385834528,13,388.0
2530.0,8,192.0,3.764705882352941,5.626053959469919,8,371.0,0.30996805953319984,8,371.0
2535.0,16,258.0,5.26530612244898,4.827907873338033,16,381.0,0.23345461719215255,16,381.0
2540.0,21,272.0,5.666666666666667,3.5863679170927862,21,421.0,0.1609891483113476,21,421.0
2545.0,25,358.0,7.3061224489795915,3.211323040080013,25,477.0,0.1337097557923536,25,477.0
2550.0,28,398.0,8.122448979591837,2.7111737849477704,28,564.0,0.08229923129350773,28,564.0
2555.0,24,386.0,7.877551020408164,3.334645435648899,24,604.0,0.11779402325443848,24,604.0
2560.0,21,378.0,7.132075471698113,5.268748864114395,21,592.0,0.23556396881537414,21,592.0
2565.0,12,138.0,2.6538461538461537,5.384484877878173,12,476.0,0.2743356792988106,12,476.0
2570.0,18,197.0,4.191489361702128,3.655556160554421,18,495.0,0.18144179019671575,18,495.0
2575.0,22,254.0,5.183673469387755,3.0166753222306686,22,554.0,0.15191622766042023,22,554.0
2580.0,17,297.0,6.061224489795919,3.168053401600069,17,538.0,0.1017180257473429,17,538.0
2585.0,14,232.0,4.461538461538462,3.735833503995581,14,567.0,0.16421481628033782,14,567.0
